aggregation_level,condition,prompt_id,model_id,family,n_contributors,outcome,estimate
prompt,Measurement & modeling (2),tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,behavior_mean,0.1
prompt,Measurement & modeling (2),tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,belief_post,0.6
prompt,Measurement & modeling (2),tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,concern_mean,0.3
prompt,Measurement & modeling (2),tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,distrust_post,-1.3
prompt,Measurement & modeling (2),tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,donation_ams,0.05
prompt,Measurement & modeling (2),tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,funding_perceptions,0.5
prompt,Measurement & modeling (2),tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,inst_trust_mean,0.6
prompt,Measurement & modeling (2),tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.002
prompt,Measurement & modeling (2),tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_general,0.3
prompt,Measurement & modeling (2),tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_role_mean,0.8
prompt,Measurement & modeling (2),tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_specific_mean,0.2
prompt,Measurement & modeling (2),tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_multidimensional,1.5
prompt,Measurement & modeling (2),tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_post,1.4
prompt,Model accuracy,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,behavior_mean,0.8
prompt,Model accuracy,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,belief_post,2.8
prompt,Model accuracy,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,concern_mean,1.8
prompt,Model accuracy,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,distrust_post,-2.9
prompt,Model accuracy,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,donation_ams,0.06
prompt,Model accuracy,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,funding_perceptions,1.5
prompt,Model accuracy,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,inst_trust_mean,1.2
prompt,Model accuracy,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.007
prompt,Model accuracy,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_general,1.6
prompt,Model accuracy,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_role_mean,2.1
prompt,Model accuracy,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_specific_mean,1.2
prompt,Model accuracy,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_multidimensional,2.8
prompt,Model accuracy,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_post,3.1
prompt,Model accuracy,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,behavior_mean,0.5
prompt,Model accuracy,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,belief_post,1.8
prompt,Model accuracy,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,concern_mean,1.2
prompt,Model accuracy,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,distrust_post,-2.4
prompt,Model accuracy,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,donation_ams,0.06
prompt,Model accuracy,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,funding_perceptions,1.2
prompt,Model accuracy,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,inst_trust_mean,1
prompt,Model accuracy,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.005
prompt,Model accuracy,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_general,1
prompt,Model accuracy,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_role_mean,1.5
prompt,Model accuracy,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_specific_mean,0.8
prompt,Model accuracy,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_multidimensional,2.5
prompt,Model accuracy,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_post,2.6
prompt,Oil industry misinformation,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,behavior_mean,1.3
prompt,Oil industry misinformation,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,belief_post,3.6
prompt,Oil industry misinformation,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,concern_mean,2.9
prompt,Oil industry misinformation,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,distrust_post,-4.2
prompt,Oil industry misinformation,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,donation_ams,0.15
prompt,Oil industry misinformation,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,funding_perceptions,2.3
prompt,Oil industry misinformation,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,inst_trust_mean,1.9
prompt,Oil industry misinformation,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.012
prompt,Oil industry misinformation,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_general,2.6
prompt,Oil industry misinformation,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_role_mean,3.4
prompt,Oil industry misinformation,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_specific_mean,2.1
prompt,Oil industry misinformation,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_multidimensional,4.1
prompt,Oil industry misinformation,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_post,4.5
prompt,Oil industry misinformation,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,behavior_mean,1.1
prompt,Oil industry misinformation,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,belief_post,3.1
prompt,Oil industry misinformation,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,concern_mean,2.4
prompt,Oil industry misinformation,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,distrust_post,-3.9
prompt,Oil industry misinformation,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,donation_ams,0.09
prompt,Oil industry misinformation,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,funding_perceptions,1.7
prompt,Oil industry misinformation,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,inst_trust_mean,1.3
prompt,Oil industry misinformation,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.011
prompt,Oil industry misinformation,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_general,2.1
prompt,Oil industry misinformation,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_role_mean,2.6
prompt,Oil industry misinformation,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_specific_mean,1.6
prompt,Oil industry misinformation,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_multidimensional,3.7
prompt,Oil industry misinformation,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_post,4.1
prompt,Peer-review,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,behavior_mean,0.5
prompt,Peer-review,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,belief_post,1.6
prompt,Peer-review,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,concern_mean,1.1
prompt,Peer-review,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,distrust_post,-2.2
prompt,Peer-review,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,donation_ams,0.05
prompt,Peer-review,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,funding_perceptions,0.9
prompt,Peer-review,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,inst_trust_mean,1.2
prompt,Peer-review,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.005
prompt,Peer-review,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_general,1
prompt,Peer-review,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_role_mean,1.4
prompt,Peer-review,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_specific_mean,0.8
prompt,Peer-review,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_multidimensional,2.1
prompt,Peer-review,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_post,2.4
prompt,Peer-review,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,behavior_mean,0.3
prompt,Peer-review,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,belief_post,1.5
prompt,Peer-review,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,concern_mean,0.7
prompt,Peer-review,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,distrust_post,-2.4
prompt,Peer-review,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,donation_ams,0.05
prompt,Peer-review,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,funding_perceptions,0.6
prompt,Peer-review,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,inst_trust_mean,1
prompt,Peer-review,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.005
prompt,Peer-review,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_general,0.6
prompt,Peer-review,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_role_mean,1.2
prompt,Peer-review,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_specific_mean,0.5
prompt,Peer-review,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_multidimensional,2.5
prompt,Peer-review,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_post,2.6
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,behavior_mean,0.4
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,belief_post,0.7
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,concern_mean,0.7
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,distrust_post,-1.6
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,donation_ams,0.05
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,funding_perceptions,0.7
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,inst_trust_mean,0.5
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.005
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_general,0.7
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_role_mean,2.1
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_specific_mean,0.6
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_multidimensional,1.6
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_post,1.6
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,behavior_mean,0.35
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,belief_post,0.55
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,concern_mean,0.45
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,distrust_post,-1.85
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,donation_ams,0.05
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,funding_perceptions,0.75
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,inst_trust_mean,0.65
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.004
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_general,0.55
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_role_mean,1.45
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_specific_mean,0.45
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_multidimensional,2.25
prompt,Portrait Prof. Cherry,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_post,1.95
prompt,Scientist community helpers,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,behavior_mean,0.7
prompt,Scientist community helpers,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,belief_post,1.2
prompt,Scientist community helpers,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,concern_mean,1
prompt,Scientist community helpers,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,distrust_post,-3
prompt,Scientist community helpers,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,donation_ams,0.09
prompt,Scientist community helpers,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,funding_perceptions,1.4
prompt,Scientist community helpers,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,inst_trust_mean,1.5
prompt,Scientist community helpers,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.012
prompt,Scientist community helpers,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_general,1.2
prompt,Scientist community helpers,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_role_mean,2.8
prompt,Scientist community helpers,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_specific_mean,1
prompt,Scientist community helpers,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_multidimensional,3.5
prompt,Scientist community helpers,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_post,3.2
prompt,Scientist community helpers,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,behavior_mean,0.8
prompt,Scientist community helpers,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,belief_post,1.2
prompt,Scientist community helpers,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,concern_mean,1.5
prompt,Scientist community helpers,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,distrust_post,-2.8
prompt,Scientist community helpers,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,donation_ams,0.1
prompt,Scientist community helpers,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,funding_perceptions,0.8
prompt,Scientist community helpers,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,inst_trust_mean,1
prompt,Scientist community helpers,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.01
prompt,Scientist community helpers,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_general,1.2
prompt,Scientist community helpers,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_role_mean,1.8
prompt,Scientist community helpers,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_specific_mean,1
prompt,Scientist community helpers,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_multidimensional,3.5
prompt,Scientist community helpers,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_post,3
prompt,Social justice,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,behavior_mean,-0.5
prompt,Social justice,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,belief_post,0.4
prompt,Social justice,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,concern_mean,0.7
prompt,Social justice,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,distrust_post,-0.3
prompt,Social justice,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,donation_ams,0.01
prompt,Social justice,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,funding_perceptions,0.4
prompt,Social justice,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,inst_trust_mean,0.2
prompt,Social justice,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.002
prompt,Social justice,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_general,0.8
prompt,Social justice,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_role_mean,0.6
prompt,Social justice,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,policy_specific_mean,0.2
prompt,Social justice,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_multidimensional,0.4
prompt,Social justice,tier3_direct_forecast_v1,gemini-3.1-pro-preview,Google,1,trust_post,0.4
prompt,Social justice,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,behavior_mean,0.6
prompt,Social justice,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,belief_post,0.7
prompt,Social justice,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,concern_mean,1.1
prompt,Social justice,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,distrust_post,-0.6
prompt,Social justice,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,donation_ams,0.03
prompt,Social justice,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,funding_perceptions,0.9
prompt,Social justice,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,inst_trust_mean,0.4
prompt,Social justice,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,newsletter_signup,0.01
prompt,Social justice,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_general,1
prompt,Social justice,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_role_mean,1.5
prompt,Social justice,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,policy_specific_mean,0.8
prompt,Social justice,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_multidimensional,0.9
prompt,Social justice,tier3_direct_forecast_v2,gemini-3.1-pro-preview,Google,1,trust_post,0.8
model,Consensus,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.8
model,Consensus,NA,gemini-3.1-pro-preview,Google,2,belief_post,4.6
model,Consensus,NA,gemini-3.1-pro-preview,Google,2,concern_mean,2
model,Consensus,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-2.6
model,Consensus,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.07
model,Consensus,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,1.35
model,Consensus,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,0.95
model,Consensus,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.0075
model,Consensus,NA,gemini-3.1-pro-preview,Google,2,policy_general,1.75
model,Consensus,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,1.9000000000000001
model,Consensus,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,1.3
model,Consensus,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,2.75
model,Consensus,NA,gemini-3.1-pro-preview,Google,2,trust_post,3
model,Corporate reliance,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.6
model,Corporate reliance,NA,gemini-3.1-pro-preview,Google,2,belief_post,1.75
model,Corporate reliance,NA,gemini-3.1-pro-preview,Google,2,concern_mean,1.4
model,Corporate reliance,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-2.65
model,Corporate reliance,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.060000000000000005
model,Corporate reliance,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,1.2
model,Corporate reliance,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,1.2
model,Corporate reliance,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.0085
model,Corporate reliance,NA,gemini-3.1-pro-preview,Google,2,policy_general,1.2
model,Corporate reliance,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,2
model,Corporate reliance,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,0.9500000000000001
model,Corporate reliance,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,2.65
model,Corporate reliance,NA,gemini-3.1-pro-preview,Google,2,trust_post,2.7
model,Extreme weather predictions,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.65
model,Extreme weather predictions,NA,gemini-3.1-pro-preview,Google,2,belief_post,0.95
model,Extreme weather predictions,NA,gemini-3.1-pro-preview,Google,2,concern_mean,1.7
model,Extreme weather predictions,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-2.85
model,Extreme weather predictions,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.25
model,Extreme weather predictions,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,2.3499999999999996
model,Extreme weather predictions,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,1.85
model,Extreme weather predictions,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.0125
model,Extreme weather predictions,NA,gemini-3.1-pro-preview,Google,2,policy_general,1.3
model,Extreme weather predictions,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,2.3
model,Extreme weather predictions,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,0.9
model,Extreme weather predictions,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,3.15
model,Extreme weather predictions,NA,gemini-3.1-pro-preview,Google,2,trust_post,3.25
model,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.9
model,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,belief_post,2.7
model,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,concern_mean,2.2
model,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-2
model,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.09
model,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,1.35
model,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,1.0499999999999998
model,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.01
model,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,policy_general,1.7999999999999998
model,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,1.5
model,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,1.4500000000000002
model,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,2.05
model,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,trust_post,2.1500000000000004
model,Funding,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.3
model,Funding,NA,gemini-3.1-pro-preview,Google,2,belief_post,0.55
model,Funding,NA,gemini-3.1-pro-preview,Google,2,concern_mean,0.5
model,Funding,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-2.2
model,Funding,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.045
model,Funding,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,4.8
model,Funding,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,0.75
model,Funding,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.004
model,Funding,NA,gemini-3.1-pro-preview,Google,2,policy_general,0.6
model,Funding,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,-1.25
model,Funding,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,0.5
model,Funding,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,2.2
model,Funding,NA,gemini-3.1-pro-preview,Google,2,trust_post,2.2
model,High public trust,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.35
model,High public trust,NA,gemini-3.1-pro-preview,Google,2,belief_post,0.75
model,High public trust,NA,gemini-3.1-pro-preview,Google,2,concern_mean,0.6000000000000001
model,High public trust,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-1.65
model,High public trust,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.04
model,High public trust,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,0.5
model,High public trust,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,0.55
model,High public trust,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.004
model,High public trust,NA,gemini-3.1-pro-preview,Google,2,policy_general,0.6000000000000001
model,High public trust,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,1.05
model,High public trust,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,0.44999999999999996
model,High public trust,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,1.4
model,High public trust,NA,gemini-3.1-pro-preview,Google,2,trust_post,1.75
model,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.275
model,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,belief_post,0.575
model,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,concern_mean,0.4
model,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-2.075
model,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.04
model,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,1.075
model,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,0.725
model,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.0045000000000000005
model,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,policy_general,0.475
model,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,1.525
model,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,0.375
model,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,2.475
model,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,trust_post,2.075
model,Interview Prof. Sebille,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.75
model,Interview Prof. Sebille,NA,gemini-3.1-pro-preview,Google,2,belief_post,1.4500000000000002
model,Interview Prof. Sebille,NA,gemini-3.1-pro-preview,Google,2,concern_mean,1.7
model,Interview Prof. Sebille,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-2.1500000000000004
model,Interview Prof. Sebille,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.08
model,Interview Prof. Sebille,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,1.05
model,Interview Prof. Sebille,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,0.8500000000000001
model,Interview Prof. Sebille,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.01
model,Interview Prof. Sebille,NA,gemini-3.1-pro-preview,Google,2,policy_general,1.3
model,Interview Prof. Sebille,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,2.05
